"CUSTOMER_CODE","FIRSTNAME","LASTNAME"
"CUST0000048096","Neal","Mctiernan"
"CUST0000048097","Bobbie","Houghton"
"CUST0000048098","Ray","Glidden"
"CUST0000048099","Christina","Sexton"
"CUST0000048100","Cheryl","Cowdery"
"CUST0000048101","Richard","Wood"
"CUST0000048102","Gladys","Brauer"
"CUST0000048103","Carissa","Flores"
"CUST0000048104","Walter","Brewer"
"CUST0000048105","Paul","Lewis"
"CUST0000048106","Alta","Mcknight"
"CUST0000048107","George","Oneill"
"CUST0000048108","Lonnie","Bell"
"CUST0000048109","Benjamin","Hocutt"
"CUST0000048110","Gerry","Harmon"
"CUST0000048111","John","Smith"
"CUST0000048112","George","Keeling"
"CUST0000048113","Martha","Richardson"
"CUST0000048114","Beatriz","Hollie"
"CUST0000048115","Christopher","Salais"
"CUST0000048116","Teresa","Dana"
"CUST0000048117","Beth","Campa"
"CUST0000048118","Larry","Garcia"
"CUST0000048119","Peter","Johnson"
"CUST0000048120","James","Baker"
"CUST0000048121","Willie","Mcgirt"
"CUST0000048122","Casey","Williams"
"CUST0000048123","Mattie","Wright"
"CUST0000048124","Chad","Beamish"
"CUST0000048125","Judith","Hulsey"
"CUST0000048126","Linda","Hornsby"
"CUST0000048127","Walter","Ebeling"
"CUST0000048128","Anita","Johnson"
"CUST0000048129","Michelle","Ellis"
"CUST0000048130","John","Miller"
"CUST0000048131","Caroline","Aviles"
"CUST0000048132","Dwain","Phillips"
"CUST0000048133","Joseph","Treto"
"CUST0000048134","Laura","Yarbrough"
"CUST0000048135","Arthur","Williams"
"CUST0000048136","Don","Hledik"
"CUST0000048137","Edward","Garcia"
"CUST0000048138","Richard","Bridge"
"CUST0000048139","Bruce","Miguel"
"CUST0000048140","Ryan","Mccarty"
"CUST0000048141","Mark","Dorch"
"CUST0000048142","Michael","Campuzano"
"CUST0000048143","Joyce","Long"
"CUST0000048144","Crystal","Matney"
"CUST0000048145","Patrice","Fisher"
"CUST0000048146","Nicole","York"
"CUST0000048147","Terence","Werth"
"CUST0000048148","Charles","Dacus"
"CUST0000048149","Margaret","Rich"
"CUST0000048150","Brett","Turner"
"CUST0000048151","Yvonne","Smith"
"CUST0000048152","Paul","Takaki"
"CUST0000048153","Jeanette","Clare"
"CUST0000048154","Ryan","Weatherall"
"CUST0000048155","Carla","Oviedo"
"CUST0000048156","Robert","Cunningham"
"CUST0000048157","Judy","Zepeda"
"CUST0000048158","Billy","Spina"
"CUST0000048159","James","Baquet"
"CUST0000048160","Anthony","Fleming"
"CUST0000048161","William","Finch"
"CUST0000048162","Dale","Smock"
"CUST0000048163","Paul","Arnold"
"CUST0000048164","Carla","Ferguson"
"CUST0000048165","Robin","Barnes"
"CUST0000048166","Donna","Leskovec"
"CUST0000048167","Deanna","Godfrey"
"CUST0000048168","Patricia","Cruz"
"CUST0000048169","Norma","Herring"
"CUST0000048170","Jesse","Davis"
"CUST0000048171","Vera","Phillips"
"CUST0000048172","Carrie","Chalmers"
"CUST0000048173","Jose","Hill"
"CUST0000048174","Julia","Lai"
"CUST0000048175","Anthony","Mcmillan"
"CUST0000048176","Clarence","Blackmon"
"CUST0000048177","Dawn","Young"
"CUST0000048178","Kathy","Hanson"
"CUST0000048179","Janette","Winter"
"CUST0000048180","George","Shaw"
"CUST0000048181","Cesar","Midkiff"
"CUST0000048182","Daniel","Johnson"
"CUST0000048183","Carol","Mccune"
"CUST0000048184","Anthony","Rhein"
"CUST0000048185","Clifford","Mcbride"
"CUST0000048186","Margaret","Barney"
"CUST0000048187","Dale","Wong"
"CUST0000048188","Sandra","Swafford"
"CUST0000048189","Evette","Dubose"
"CUST0000048190","Paul","Stevenson"
"CUST0000048191","Michael","Cantu"
"CUST0000048192","Mandy","Martinez"
"CUST0000048193","David","Slater"
"CUST0000048194","William","Little"
"CUST0000048195","Catherine","Melton"
"CUST0000048196","Sandra","Lewis"
"CUST0000048197","Tara","Cummins"
"CUST0000048198","Mark","Elizarraras"
"CUST0000048199","Audrey","Cash"
"CUST0000048200","John","Malone"
"CUST0000048201","Joyce","Zimmermann"
"CUST0000048202","James","Tran"
"CUST0000048203","Daisy","Brockman"
"CUST0000048204","Patsy","Carter"
"CUST0000048205","Eric","Blackmon"
"CUST0000048206","Shane","Medina"
"CUST0000048207","Gina","Dube"
"CUST0000048208","Helen","Santana"
"CUST0000048209","Lourdes","Logan"
"CUST0000048210","Maria","Blackburn"
"CUST0000048211","Jamie","Fansler"
"CUST0000048212","Philip","Hanson"
"CUST0000048213","Christine","Vanfleet"
"CUST0000048214","Jessica","Jackson"
"CUST0000048215","Stephen","Slawson"
"CUST0000048216","Ricki","Anderson"
"CUST0000048217","Juan","Alteri"
"CUST0000048218","Alice","Waiters"
"CUST0000048219","Patricia","Holden"
"CUST0000048220","Cora","Baxter"
"CUST0000048221","Donovan","Drane"
"CUST0000048222","Guadalupe","Bautista"
"CUST0000048223","Joanne","Gilley"
"CUST0000048224","Jules","Slayton"
"CUST0000048225","Frank","Guinane"
"CUST0000048226","Mary","Rosales"
"CUST0000048227","Janie","Hicks"
"CUST0000048228","Jesse","Waller"
"CUST0000048229","Larry","Blodgett"
"CUST0000048230","Latoya","Harper"
"CUST0000048231","Florence","Rayner"
"CUST0000048232","Wayne","Barnes"
"CUST0000048233","Jennie","Cuen"
"CUST0000048234","Edward","Franklin"
"CUST0000048235","Nicole","Randell"
"CUST0000048236","Rachel","Williams"
"CUST0000048237","Betty","Agnes"
"CUST0000048238","Guadalupe","Taylor"
"CUST0000048239","Albert","Ng"
"CUST0000048240","Vincent","Woods"
"CUST0000048241","Robert","Ballard"
"CUST0000048242","Laurie","Taylor"
"CUST0000048243","Matthew","Frederick"
"CUST0000048244","William","Hall"
"CUST0000048245","Ronald","Carrion"
"CUST0000048246","Laurie","Krug"
"CUST0000048247","Stanley","Jelden"
"CUST0000048248","Guadalupe","Fagnani"
"CUST0000048249","Briana","Nelke"
"CUST0000048250","Ronald","Derrick"
"CUST0000048251","Edna","Alexader"
"CUST0000048252","Matthew","Nettles"
"CUST0000048253","Stephen","Morton"
"CUST0000048254","Charles","Trimble"
"CUST0000048255","Sylvia","Barnes"
"CUST0000048256","Ehtel","Young"
"CUST0000048257","Doris","Echevarria"
"CUST0000048258","Helen","Walker"
"CUST0000048259","Howard","Nelson"
"CUST0000048260","Eddie","Lucas"
"CUST0000048261","Eric","Kirby"
"CUST0000048262","Jennifer","Landres"
"CUST0000048263","Brigid","Jones"
"CUST0000048264","Valene","Terry"
"CUST0000048265","Robert","Fisher"
"CUST0000048266","Elizabeth","Schwartz"
"CUST0000048267","Roger","Collins"
"CUST0000048268","Megan","Epps"
"CUST0000048269","Tanya","Ewing"
"CUST0000048270","Iva","Wentworth"
"CUST0000048271","Kristen","Cutrona"
"CUST0000048272","William","Burnham"
"CUST0000048273","Julie","Tong"
"CUST0000048274","Dawn","Schepens"
"CUST0000048275","Diana","Elwell"
"CUST0000048276","Rita","Jacko"
"CUST0000048277","Maurice","Copenhaver"
"CUST0000048278","Clara","Marion"
"CUST0000048279","Helen","Flurry"
"CUST0000048280","Patricia","Urias"
"CUST0000048281","Dennis","Alvarez"
"CUST0000048282","Rob","Mcgough"
"CUST0000048283","Carrie","Reyes"
"CUST0000048284","Lori","Moland"
"CUST0000048285","Jason","Olson"
"CUST0000048286","Leonard","Black"
"CUST0000048287","Scott","Felton"
"CUST0000048288","Charlene","Earley"
"CUST0000048289","Bonnie","Hammonds"
"CUST0000048290","Robert","Wiley"
"CUST0000048291","Charles","Garvin"
"CUST0000048292","Lauretta","Barone"
"CUST0000048293","Maria","Brown"
"CUST0000048294","Martine","Osborne"
"CUST0000048295","Guy","Barbagallo"
"CUST0000048296","Gilbert","Rojo"
"CUST0000048297","Kandace","Mccoy"
"CUST0000048298","Christina","Ellingson"
"CUST0000048299","Tara","Goggin"
"CUST0000048300","Patricia","Sipriano"
"CUST0000048301","Corey","Ray"
"CUST0000048302","Wendy","Cox"
"CUST0000048303","Michael","Coppock"
"CUST0000048304","William","Vazquez"
"CUST0000048305","Eugene","Clark"
"CUST0000048306","Nicole","Rock"
"CUST0000048307","Laura","Summers"
"CUST0000048308","James","Golston"
"CUST0000048309","Robert","Steele"
"CUST0000048310","Anna","Cummings"
"CUST0000048311","Donald","Walstrum"
"CUST0000048312","Matthew","Rooks"
"CUST0000048313","Kathleen","Trantham"
"CUST0000048314","Agnes","Thorn"
"CUST0000048315","Michelle","Pleiman"
"CUST0000048316","Mary","Alexander"
"CUST0000048317","Edward","Webster"
"CUST0000048318","Patricia","Obrien"
"CUST0000048319","Jennifer","Bazile"
"CUST0000048320","Derek","Chavez"
"CUST0000048321","Hugh","Cranford"
"CUST0000048322","Sam","Martin"
"CUST0000048323","Nancy","Jackson"
"CUST0000048324","Mary","Brooks"
"CUST0000048325","Bernard","Welch"
"CUST0000048326","Vanessa","Decker"
"CUST0000048327","Kenneth","Harris"
"CUST0000048328","Laura","Hunt"
"CUST0000048329","Andre","Mccormick"
"CUST0000048330","Ronald","Cardenas"
"CUST0000048331","Robert","Lovelock"
"CUST0000048332","Ida","Clifton"
"CUST0000048333","Laura","Gould"
"CUST0000048334","Orlando","Houchens"
"CUST0000048335","Larry","Ventura"
"CUST0000048336","Sharon","Stindt"
"CUST0000048337","John","Crowden"
"CUST0000048338","Faye","Wendelin"
"CUST0000048339","Mike","Billups"
"CUST0000048340","William","Sherrer"
"CUST0000048341","Katie","Watson"
"CUST0000048342","Paul","White"
"CUST0000048343","Helen","Darden"
"CUST0000048344","Dustin","Muniz"
"CUST0000048345","William","Clancy"
"CUST0000048346","Jay","Nazario"
"CUST0000048347","Debbie","Kemp"
"CUST0000048348","Julian","Derks"
"CUST0000048349","Eva","Chamberlain"
"CUST0000048350","Betty","Deaver"
"CUST0000048351","Francisca","Yeager"
"CUST0000048352","Verna","Dixon"
"CUST0000048353","Thomas","Elliott"
"CUST0000048354","Edward","Morgan"
"CUST0000048355","Ruthe","Ramirez"
"CUST0000048356","Amy","Bell"
"CUST0000048357","David","Mai"
"CUST0000048358","Kathleen","Musgrave"
"CUST0000048359","Kandace","Bowman"
"CUST0000048360","Hulda","Mullen"
"CUST0000048361","Brett","Adams"
"CUST0000048362","Tiesha","Lozano"
"CUST0000048363","Ann","Renfroe"
"CUST0000048364","Carole","Hardin"
"CUST0000048365","Debra","Champlin"
"CUST0000048366","Michael","Hayward"
"CUST0000048367","Esther","Perrin"
"CUST0000048368","Amber","Thomas"
"CUST0000048369","David","Page"
"CUST0000048370","Kathleen","Norris"
"CUST0000048371","Megan","Walker"
"CUST0000048372","Merrill","Vegas"
"CUST0000048373","Dennis","Laura"
"CUST0000048374","Floyd","Rodriguez"
"CUST0000048375","Robert","Stefanski"
"CUST0000048376","Kenneth","Pierce"
"CUST0000048377","Jared","Myers"
"CUST0000048378","John","Waters"
"CUST0000048379","Phyllis","Edmonds"
"CUST0000048380","Evelyn","Johnson"
"CUST0000048381","Pamela","Colon"
"CUST0000048382","Maria","Nitta"
"CUST0000048383","Eric","Sullivan"
"CUST0000048384","Bernice","Abplanalp"
"CUST0000048385","Corrine","Houston"
"CUST0000048386","Aimee","Kessel"
"CUST0000048387","John","Johnson"
"CUST0000048388","Jean","Finch"
"CUST0000048389","Vicky","Tillman"
"CUST0000048390","Tamara","Jacobson"
"CUST0000048391","Robert","Boyer"
"CUST0000048392","Bonnie","Hobson"
"CUST0000048393","Wendy","Reynolds"
"CUST0000048394","Jennifer","Poole"
"CUST0000048395","Susan","Farley"
"CUST0000048396","Vicki","Spinks"
"CUST0000048397","Beverly","Mckenna"
"CUST0000048398","Cynthia","Key"
"CUST0000048399","Bonnie","Pearl"
"CUST0000048400","Judson","Guzman"
"CUST0000048401","Don","Bloom"
"CUST0000048402","Jimmy","Haddad"
"CUST0000048403","Kellie","Blaylock"
"CUST0000048404","Frances","Bremer"
"CUST0000048405","Alan","Vaughan"
"CUST0000048406","Ruthie","Freeman"
"CUST0000048407","Barbara","Picard"
"CUST0000048408","Patricia","Starkey"
"CUST0000048409","Joan","Gilman"
"CUST0000048410","Jimmy","Gossett"
"CUST0000048411","Richard","Johnson"
"CUST0000048412","Michael","Vail"
"CUST0000048413","Peggy","Strong"
"CUST0000048414","Nickolas","Woods"
"CUST0000048415","Marjorie","Briz"
"CUST0000048416","Dennis","Hairston"
"CUST0000048417","Virgil","Gonzalez"
"CUST0000048418","Samantha","Corona"
"CUST0000048419","Gale","Lewison"
"CUST0000048420","Victor","Jones"
"CUST0000048421","Erma","Purdy"
"CUST0000048422","Mark","Nix"
"CUST0000048423","Richard","Perez"
"CUST0000048424","Jesse","Diercks"
"CUST0000048425","Harry","Jaggers"
"CUST0000048426","Jesus","Iliff"
"CUST0000048427","Miquel","Skeen"
"CUST0000048428","Charles","Torres"
"CUST0000048429","Mary","Williams"
"CUST0000048430","Bettie","Macias"
"CUST0000048431","Jerry","Moore"
"CUST0000048432","Neda","Hudson"
"CUST0000048433","Jason","Terrill"
"CUST0000048434","Esther","Barber"
"CUST0000048435","Wilford","Rickert"
"CUST0000048436","John","Barker"
"CUST0000048437","Fredrick","Clayton"
"CUST0000048438","Elizabeth","Leftwich"
"CUST0000048439","Marilyn","Sanchez"
"CUST0000048440","Jennifer","Woodward"
"CUST0000048441","Natalie","Pickens"
"CUST0000048442","Melissa","Sullinger"
"CUST0000048443","Gregory","Diaz"
"CUST0000048444","James","Moore"
"CUST0000048445","Kathy","Zuniga"
"CUST0000048446","Michael","Mason"
"CUST0000048447","Janet","Payan"
"CUST0000048448","Christina","Marchand"
"CUST0000048449","Faye","Ryan"
"CUST0000048450","Barbara","Perry"
"CUST0000048451","Blanche","Ogrady"
"CUST0000048452","Christina","Mullins"
"CUST0000048453","Esther","Oneil"
"CUST0000048454","William","Leslie"
"CUST0000048455","Errol","Kennedy"
"CUST0000048456","Thomas","Meier"
"CUST0000048457","Paula","Young"
"CUST0000048458","Thomas","Henderson"
"CUST0000048459","Bobbie","Barksdale"
"CUST0000048460","Rick","Ables"
"CUST0000048461","Jerilyn","Bissonnette"
"CUST0000048462","Tracey","Fleck"
"CUST0000048463","Melvin","Lacourse"
"CUST0000048464","Virginia","Shao"
"CUST0000048465","Dawn","Headrick"
"CUST0000048466","Sue","Chambers"
"CUST0000048467","Kenneth","Trilling"
"CUST0000048468","Tommy","Bowen"
"CUST0000048469","Brian","Koch"
"CUST0000048470","Daniel","Smith"
"CUST0000048471","Elsa","Miles"
"CUST0000048472","Jeanne","Henderson"
"CUST0000048473","Pamela","Brown"
"CUST0000048474","Leslie","Thole"
"CUST0000048475","John","Renteria"
"CUST0000048476","Kimberly","Douglas"
"CUST0000048477","Joseph","Sanders"
"CUST0000048478","Jean","Weber"
"CUST0000048479","John","Madsen"
"CUST0000048480","Jo","Morrison"
"CUST0000048481","Johnny","Berry"
"CUST0000048482","James","Ellis"
"CUST0000048483","Rebecca","Hopf"
"CUST0000048484","Beatrice","Watts"
"CUST0000048485","Jay","Joslin"
"CUST0000048486","Rhonda","Oleary"
"CUST0000048487","Joseph","Dillingham"
"CUST0000048488","Wendy","Moore"
"CUST0000048489","Pat","Ellis"
"CUST0000048490","Ashley","Lo"
"CUST0000048491","Dale","Franklin"
"CUST0000048492","Frank","Waterson"
"CUST0000048493","Johnny","King"
"CUST0000048494","Sandra","Melgar"
"CUST0000048495","Marlene","Ramirez"
"CUST0000048496","John","Canavan"
"CUST0000048497","Adrian","Weaver"
"CUST0000048498","Harold","Stephens"
"CUST0000048499","Richard","Burkhead"
"CUST0000048500","Merrilee","Stewart"
"CUST0000048501","Jeannie","Gulotta"
"CUST0000048502","Steven","Hemphill"
"CUST0000048503","Karen","Gonzalez"
"CUST0000048504","Maria","Spriggs"
"CUST0000048505","Johnny","Atwater"
"CUST0000048506","Jack","Harper"
"CUST0000048507","Shirley","Creel"
"CUST0000048508","Gloria","Rivers"
"CUST0000048509","Angelique","Kahn"
"CUST0000048510","Tiffany","Barbour"
"CUST0000048511","Lonnie","Moskowitz"
"CUST0000048512","Sheryl","Floyd"
"CUST0000048513","Elizabeth","Alaniz"
"CUST0000048514","Melanie","Garcia"
"CUST0000048515","Edward","Barber"
"CUST0000048516","Catherine","Flores"
"CUST0000048517","Cora","Payne"
"CUST0000048518","Leon","Gipson"
"CUST0000048519","Jessica","Garza"
"CUST0000048520","Joseph","Kepner"
"CUST0000048521","Priscilla","Lawless"
"CUST0000048522","Andrew","Michalik"
"CUST0000048523","Robert","Tiburcio"
"CUST0000048524","Philip","Bergeron"
"CUST0000048525","Kendra","Mcallister"
"CUST0000048526","Marilyn","Aiken"
"CUST0000048527","Richard","Miller"
"CUST0000048528","Gerald","Esquivez"
"CUST0000048529","John","Macpherson"
"CUST0000048530","Brigid","Rivera"
"CUST0000048531","Edward","Serrata"
"CUST0000048532","Pamela","Quiroz"
"CUST0000048533","Carolyn","Maple"
"CUST0000048534","Marc","Stlouis"
"CUST0000048535","Valerie","Morris"
"CUST0000048536","Devin","Schenck"
"CUST0000048537","David","Yost"
"CUST0000048538","Keri","Pauley"
"CUST0000048539","Peter","Packard"
"CUST0000048540","Michael","Ingram"
"CUST0000048541","Ray","Peterson"
"CUST0000048542","Thomas","Carroll"
"CUST0000048543","James","Rybka"
"CUST0000048544","Jackie","Stevenson"
"CUST0000048545","Mary","Jaramillo"
"CUST0000048546","Steven","Harker"
"CUST0000048547","Alia","James"
"CUST0000048548","Kary","Dixon"
"CUST0000048549","Warren","Marta"
"CUST0000048550","Amy","Lingelbach"
"CUST0000048551","April","Sailors"
"CUST0000048552","Lisa","Merryman"
"CUST0000048553","Donny","Price"
"CUST0000048554","Ben","Rakowski"
"CUST0000048555","Eric","Peters"
"CUST0000048556","Colby","Benton"
"CUST0000048557","James","Avery"
"CUST0000048558","Johnathan","Lamar"
"CUST0000048559","Maria","Simmons"
"CUST0000048560","Michael","Estrada"
"CUST0000048561","Casey","Lunstrum"
"CUST0000048562","Clarence","Pullen"
"CUST0000048563","Elizabeth","Randall"
"CUST0000048564","Jeffrey","Joseph"
"CUST0000048565","Shirley","Sloan"
"CUST0000048566","Jasper","Mason"
"CUST0000048567","Georgia","Medcalf"
"CUST0000048568","Jennifer","Pinsonnault"
"CUST0000048569","Charlene","Davis"
"CUST0000048570","Josh","Shibley"
"CUST0000048571","Candace","Puckett"
"CUST0000048572","Gil","Sappington"
"CUST0000048573","Sharon","Benson"
"CUST0000048574","Margaret","Urbancic"
"CUST0000048575","Marisol","Hegyi"
"CUST0000048576","April","Ehrhart"
"CUST0000048577","Juanita","Martin"
"CUST0000048578","Milton","Henderson"
"CUST0000048579","Denise","Claunch"
"CUST0000048580","Stephanie","Davis"
"CUST0000048581","Mason","Abbott"
"CUST0000048582","Bruce","Monger"
"CUST0000048583","Jeffrey","Mills"
"CUST0000048584","Myra","Suniga"
"CUST0000048585","Rosemary","Johnson"
"CUST0000048586","Lois","Deluca"
"CUST0000048587","Gary","Swonger"
"CUST0000048588","Juan","Class"
"CUST0000048589","Irene","Hughes"
"CUST0000048590","Jesse","Terrell"
"CUST0000048591","Maria","Ables"
"CUST0000048592","Eric","Robinson"
"CUST0000048593","Robert","Taylor"
"CUST0000048594","Johnie","Clark"
"CUST0000048595","Elma","Biggs"
"CUST0000048596","Mario","Stinnett"
"CUST0000048597","Adele","Ireland"
"CUST0000048598","Octavio","Lewis"
"CUST0000048599","Wilma","Blanchard"
"CUST0000048600","William","Nunez"
"CUST0000048601","Mary","Weber"
"CUST0000048602","Valerie","Floyd"
"CUST0000048603","Gladys","Doherty"
"CUST0000048604","Mario","Horner"
"CUST0000048605","Marion","Albanese"
"CUST0000048606","Carolyn","Murphy"
"CUST0000048607","Flor","Connolly"
"CUST0000048608","James","Rapp"
"CUST0000048609","Charlie","Brett"
"CUST0000048610","Jeffrey","Richardson"
"CUST0000048611","Kelly","Freeborn"
"CUST0000048612","Emma","Wilkerson"
"CUST0000048613","Herbert","Echeverria"
"CUST0000048614","Philip","Miller"
"CUST0000048615","Shira","Carpentieri"
"CUST0000048616","Anna","Barr"
"CUST0000048617","David","Sherwood"
"CUST0000048618","Nancy","Ashby"
"CUST0000048619","Karen","Clark"
"CUST0000048620","Frank","Saylor"
"CUST0000048621","Vernon","Jordan"
"CUST0000048622","Michael","Stiffler"
"CUST0000048623","Henry","Pickett"
"CUST0000048624","Mike","Meyer"
"CUST0000048625","James","Potter"
"CUST0000048626","James","Bowen"
"CUST0000048627","John","Ruiz"
"CUST0000048628","Diane","Condie"
"CUST0000048629","David","Phillips"
"CUST0000048630","Carol","Carrera"
"CUST0000048631","Phyllis","Bachmann"
"CUST0000048632","Herbert","Bonds"
"CUST0000048633","David","Ho"
"CUST0000048634","Francisca","Linn"
"CUST0000048635","Eduardo","Lovett"
"CUST0000048636","Benjamin","Keefe"
"CUST0000048637","Polly","Durham"
"CUST0000048638","Patrick","Elliot"
"CUST0000048639","Lucy","Matthews"
"CUST0000048640","Julius","Robidoux"
"CUST0000048641","Bee","Thompson"
"CUST0000048642","David","Whittenburg"
"CUST0000048643","Sonya","Schmidt"
"CUST0000048644","Burl","Pharr"
"CUST0000048645","Earnest","Huntley"
"CUST0000048646","Kimberly","Lindsay"
"CUST0000048647","Marion","Shipley"
"CUST0000048648","Timothy","Waring"
"CUST0000048649","James","Tack"
"CUST0000048650","Mary","Lugo"
"CUST0000048651","Ellen","Miller"
"CUST0000048652","Larry","Heter"
"CUST0000048653","Maria","Garcia"
"CUST0000048654","Judith","Whitesel"
"CUST0000048655","Julia","Moore"
"CUST0000048656","Jennifer","Rosser"
"CUST0000048657","Gladys","Maffit"
